task_id,study,cell_id,job_type,scenario_code,n,p,main_k,separation,main_structure,main_distribution,main_weights,residual_total,minority_ratio,q,minority_shape,minority_sd,minority_proximity,noise_type,k_fit,alpha_fit,restr_fact,auto_macro,nstart,null_reps,nstart_values,null_reps_values,rep_start,rep_end,method_set,factor_changed
2174,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,full_factorial
2175,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,full_factorial
2176,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,full_factorial
2177,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,full_factorial
2178,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,full_factorial
2179,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,full_factorial
2180,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,full_factorial
2181,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,full_factorial
2182,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,full_factorial
2183,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,full_factorial
2184,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,full_factorial
2185,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,full_factorial
2186,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,full_factorial
2187,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,full_factorial
2188,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,full_factorial
2189,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,full_factorial
2190,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,full_factorial
2191,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,full_factorial
2192,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,full_factorial
2193,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,full_factorial
2194,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,full_factorial
2195,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,full_factorial
2196,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,full_factorial
2197,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,full_factorial
2198,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,full_factorial
2199,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,full_factorial
2200,architecture,36,main,M2,500,2,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,full_factorial
2201,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,full_factorial
2202,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,full_factorial
2203,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,full_factorial
2204,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,full_factorial
2205,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,full_factorial
2206,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,full_factorial
2207,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,full_factorial
2208,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,full_factorial
2209,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,full_factorial
2210,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,full_factorial
2211,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,full_factorial
2212,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,full_factorial
2213,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,full_factorial
2214,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,full_factorial
2215,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,full_factorial
2216,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,full_factorial
2217,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,full_factorial
2218,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,full_factorial
2219,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,full_factorial
2220,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,full_factorial
2221,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,full_factorial
2222,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,full_factorial
2223,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,full_factorial
2224,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,full_factorial
2225,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,full_factorial
2226,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,full_factorial
2227,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,full_factorial
2228,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,full_factorial
2229,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,full_factorial
2230,architecture,37,main,M2,500,5,2,6,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,full_factorial
2231,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,full_factorial
2232,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,full_factorial
2233,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,full_factorial
2234,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,full_factorial
2235,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,full_factorial
2236,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,full_factorial
2237,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,full_factorial
2238,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,full_factorial
2239,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,full_factorial
2240,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,full_factorial
2241,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,full_factorial
2242,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,full_factorial
2243,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,full_factorial
2244,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,full_factorial
2245,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,full_factorial
2246,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,full_factorial
2247,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,full_factorial
2248,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,full_factorial
2249,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,full_factorial
2250,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,full_factorial
2251,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,full_factorial
2252,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,full_factorial
2253,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,full_factorial
2254,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,full_factorial
2255,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,full_factorial
2256,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,full_factorial
2257,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,full_factorial
2258,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,full_factorial
2259,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,full_factorial
2260,architecture,38,main,M2,500,5,2,10,spherical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,full_factorial
2261,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,full_factorial
2262,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,full_factorial
2263,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,full_factorial
2264,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,full_factorial
2265,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,full_factorial
2266,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,full_factorial
2267,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,full_factorial
2268,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,full_factorial
2269,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,full_factorial
2270,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,full_factorial
2271,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,full_factorial
2272,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,111,120,core,full_factorial
2273,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,121,130,core,full_factorial
2274,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,131,140,core,full_factorial
2275,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,141,150,core,full_factorial
2276,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,151,160,core,full_factorial
2277,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,161,170,core,full_factorial
2278,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,171,180,core,full_factorial
2279,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,181,190,core,full_factorial
2280,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,191,200,core,full_factorial
2281,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,201,210,core,full_factorial
2282,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,211,220,core,full_factorial
2283,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,221,230,core,full_factorial
2284,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,231,240,core,full_factorial
2285,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,241,250,core,full_factorial
2286,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,251,260,core,full_factorial
2287,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,261,270,core,full_factorial
2288,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,271,280,core,full_factorial
2289,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,281,290,core,full_factorial
2290,architecture,39,main,M2,500,5,2,6,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,291,300,core,full_factorial
2291,architecture,40,main,M2,500,5,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,1,10,core,full_factorial
2292,architecture,40,main,M2,500,5,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,11,20,core,full_factorial
2293,architecture,40,main,M2,500,5,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,21,30,core,full_factorial
2294,architecture,40,main,M2,500,5,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,31,40,core,full_factorial
2295,architecture,40,main,M2,500,5,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,41,50,core,full_factorial
2296,architecture,40,main,M2,500,5,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,51,60,core,full_factorial
2297,architecture,40,main,M2,500,5,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,61,70,core,full_factorial
2298,architecture,40,main,M2,500,5,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,71,80,core,full_factorial
2299,architecture,40,main,M2,500,5,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,81,90,core,full_factorial
2300,architecture,40,main,M2,500,5,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,91,100,core,full_factorial
2301,architecture,40,main,M2,500,5,2,10,elliptical,normal,balanced,0.1,0.025,1,gaussian,0.2,isolated,uniform,2,0.1,20,False,500,49,,,101,110,core,full_factorial
